$GPGGA,120802.75,5700.9253723,N,00959.1690841,E,2,5,1.3,4.459,M,40.583,M,2.7,0136*75\r\n
$GPGGA,120802.80,5700.9253723,N,00959.1690832,E,2,5,1.3,4.459,M,40.583,M,2.7,0136*7B\r\n
$GPGGA,120802.85,5700.9253713,N,00959.1690877,E,2,5,1.3,4.457,M,40.583,M,2.9,0136*7C\r\n
$GPGGA,120802.90,5700.9253713,N,00959.1690870,E,2,5,1.3,4.457,M,40.583,M,2.9,0136*7F\r\n
$GPGGA,120802.95,5700.9253712,N,00959.1690860,E,2,5,1.3,4.458,M,40.583,M,2.9,0136*75\r\n
$GPGGA,120803.00,5700.9253712,N,00959.1690852,E,2,5,1.3,4.459,M,40.583,M,2.9,0136*78\r\n
$GPGGA,120803.05,5700.9253698,N,00959.1690853,E,2,5,1.3,4.457,M,40.583,M,1.7,0136*7C\r\n
$GPGGA,120803.10,5700.9253698,N,00959.1690845,E,2,5,1.3,4.457,M,40.583,M,1.7,0136*7F\r\n
$GPGGA,120803.15,5700.9253698,N,00959.1690837,E,2,5,1.3,4.458,M,40.583,M,1.7,0136*70\r\n
$GPGGA,120803.20,5700.9253698,N,00959.1690830,E,2,5,1.3,4.458,M,40.583,M,1.7,0136*71\r\n
$GPGGA,120803.25,5700.9253708,N,00959.1690858,E,2,5,1.3,4.453,M,40.583,M,2.0,0136*7D\r\n
$GPGGA,120803.30,5700.9253707,N,00959.1690852,E,2,5,1.3,4.454,M,40.583,M,2.0,0136*7B\r\n
$GPGGA,120803.35,5700.9253707,N,00959.1690845,E,2,5,1.3,4.454,M,40.583,M,2.0,0136*78\r\n
$GPGGA,120803.40,5700.9253707,N,00959.1690840,E,2,5,1.3,4.455,M,40.583,M,2.0,0136*7E\r\n
$GPGGA,120803.45,5700.9253693,N,00959.1690829,E,2,5,1.3,4.448,M,40.583,M,2.2,0136*76\r\n
$GPGGA,120803.50,5700.9253693,N,00959.1690825,E,2,5,1.3,4.448,M,40.583,M,2.2,0136*7E\r\n
$GPGGA,120803.55,5700.9253693,N,00959.1690819,E,2,5,1.3,4.449,M,40.583,M,2.2,0136*75\r\n
$GPGGA,120803.60,5700.9253693,N,00959.1690813,E,2,5,1.3,4.449,M,40.583,M,2.2,0136*79\r\n
$GPGGA,120803.65,5700.9253663,N,00959.1690793,E,2,5,1.3,4.458,M,40.583,M,2.4,0136*72\r\n
$GPGGA,120803.70,5700.9253663,N,00959.1690788,E,2,5,1.3,4.458,M,40.583,M,2.4,0136*7C\r\n
$GPGGA,120803.75,5700.9253663,N,00959.1690783,E,2,5,1.3,4.459,M,40.583,M,2.4,0136*73\r\n
$GPGGA,120803.80,5700.9253663,N,00959.1690778,E,2,5,1.3,4.459,M,40.583,M,2.4,0136*7D\r\n
$GPGGA,120803.85,5700.9253669,N,00959.1690752,E,2,5,1.3,4.462,M,40.583,M,2.7,0136*71\r\n
$GPGGA,120803.90,5700.9253669,N,00959.1690748,E,2,5,1.3,4.462,M,40.583,M,2.7,0136*7E\r\n
$GPGGA,120803.95,5700.9253669,N,00959.1690743,E,2,5,1.3,4.463,M,40.583,M,2.7,0136*71\r\n
$GPGGA,120804.00,5700.9253669,N,00959.1690739,E,2,5,1.3,4.463,M,40.583,M,2.7,0136*77\r\n
$GPGGA,120804.05,5700.9253645,N,00959.1690767,E,2,5,1.3,4.460,M,40.583,M,1.6,0136*76\r\n
$GPGGA,120804.10,5700.9253644,N,00959.1690763,E,2,5,1.3,4.461,M,40.583,M,1.6,0136*76\r\n
$GPGGA,120804.15,5700.9253644,N,00959.1690759,E,2,5,1.3,4.461,M,40.583,M,1.6,0136*7A\r\n
$GPGGA,120804.20,5700.9253644,N,00959.1690753,E,2,5,1.3,4.462,M,40.583,M,1.6,0136*75\r\n
$GPGGA,120804.25,5700.9253614,N,00959.1690672,E,2,5,1.3,4.461,M,40.583,M,1.9,0136*7B\r\n
$GPGGA,120804.30,5700.9253613,N,00959.1690669,E,2,5,1.3,4.461,M,40.583,M,1.9,0136*72\r\n
$GPGGA,120804.35,5700.9253613,N,00959.1690665,E,2,5,1.3,4.461,M,40.583,M,1.9,0136*7B\r\n
$GPGGA,120804.40,5700.9253612,N,00959.1690662,E,2,5,1.3,4.462,M,40.583,M,1.9,0136*7C\r\n
$GPGGA,120804.45,5700.9253610,N,00959.1690711,E,2,5,1.3,4.462,M,40.583,M,2.1,0136*75\r\n
$GPGGA,120804.50,5700.9253609,N,00959.1690707,E,2,5,1.3,4.463,M,40.583,M,2.1,0136*7F\r\n
$GPGGA,120804.55,5700.9253609,N,00959.1690703,E,2,5,1.3,4.463,M,40.583,M,2.1,0136*7E\r\n
$GPGGA,120804.60,5700.9253609,N,00959.1690700,E,2,5,1.3,4.463,M,40.583,M,2.1,0136*7B\r\n
$GPGGA,120804.65,5700.9253614,N,00959.1690641,E,2,5,1.3,4.463,M,40.583,M,2.3,0136*74\r\n
$GPGGA,120804.70,5700.9253613,N,00959.1690636,E,2,5,1.3,4.463,M,40.583,M,2.3,0136*77\r\n
$GPGGA,120804.75,5700.9253613,N,00959.1690634,E,2,5,1.3,4.463,M,40.583,M,2.3,0136*70\r\n
$GPGGA,120804.80,5700.9253613,N,00959.1690630,E,2,5,1.3,4.464,M,40.583,M,2.3,0136*79\r\n
$GPGGA,120804.85,5700.9253580,N,00959.1690665,E,2,5,1.3,4.465,M,40.583,M,2.6,0136*71\r\n
$GPGGA,120804.90,5700.9253579,N,00959.1690661,E,2,5,1.3,4.466,M,40.583,M,2.6,0136*74\r\n
$GPGGA,120804.95,5700.9253579,N,00959.1690657,E,2,5,1.3,4.466,M,40.583,M,2.6,0136*74\r\n
$GPGGA,120805.05,5700.9253557,N,00959.1690661,E,\x002,5,1.3,4.470,M,40.583,M,2.8,0136*7C\r\n
$GPGGA,120808.55,5700.9253446,N,00959.1690518,E,2,5,1.3,4.492,M,40.583,M,2.1,0136*7D\r\n
$GPGGA,120808.60,5700.9253447,N,00959.1690521,E,2,5,1.3,4.492,M,40.583,M,2.1,0136*70\r\n
