$GPVTG,308.41,T,-331.49,M,000.377,N,000.699,K,D*0C\r\n
$GPVTG,306.63,T,-333.27,M,000.378,N,000.701,K,D*07\r\n
$GPVTG,306.93,T,-332.97,M,000.377,N,000.697,K,D*03\r\n
$GPVTG,306.31,T,-333.59,M,000.370,N,000.685,K,D*0C\r\n
$GPVTG,305.39,T,-334.51,M,000.360,N,000.667,K,D*05\r\n
$GPVTG,305.90,T,-334.00,M,000.360,N,000.667,K,D*02\r\n
$GPVTG,306.67,T,-333.23,M,000.363,N,000.673,K,D*09\r\n
$GPVTG,307.03,T,-332.87,M,000.363,N,000.672,K,D*04\r\n
$GPVTG,306.63,T,-333.27,M,000.370,N,000.684,K,D*03\r\n
$GPVTG,306.40,T,-333.50,M,000.379,N,000.701,K,D*07\r\n
$GPVTG,306.15,T,-333.75,M,000.387,N,000.716,K,D*07\r\n
$GPVTG,305.56,T,-334.34,M,000.392,N,000.725,K,D*05\r\n
$GPVTG,304.83,T,-335.07,M,000.391,N,000.723,K,D*08\r\n
$GPVTG,305.15,T,-334.75,M,000.392,N,000.727,K,D*05\r\n
$GPVTG,303.70,T,-336.20,M,000.386,N,000.715,K,D*06\r\n
$GPVTG,304.27,T,-335.63,M,000.393,N,000.728,K,D*0D\r\n
$GPVTG,303.14,T,-336.76,M,000.392,N,000.726,K,D*02\r\n
$GPVTG,301.65,T,-338.25,M,000.385,N,000.713,K,D*0E\r\n
$GPVTG,303.70,T,-336.20,M,000.391,N,000.724,K,D*02\r\n
$GPVTG,304.81,T,-335.09,M,000.391,N,000.724,K,D*03\r\n
$GPVTG,305.08,T,-334.82,M,000.388,N,000.719,K,D*07\r\n
$GPVTG,304.94,T,-334.96,M,000.388,N,000.719,K,D*06\r\n
$GPVTG,306.12,T,-333.78,M,000.390,N,000.723,K,D*0D\r\n
$GPVTG,305.71,T,-334.19,M,000.387,N,000.717,K,D*0A\r\n
$GPVTG,304.44,T,-335.46,M,000.389,N,000.721,K,D*0D\r\n
$GPVTG,303.97,T,-335.93,M,000.393,N,000.727,K,D*01\r\n
$GPVTG,302.09,T,-337.81,M,000.388,N,000.719,K,D*01\r\n
$GPVTG,301.53,T,-338.37,M,000.391,N,000.725,K,D*08\r\n
$GPVTG,300.93,T,-338.97,M,000.396,N,000.733,K,D*0F\r\n
$GPVTG,300.39,T,-339.51,M,000.399,N,000.739,K,D*01\r\n
$GPVTG,298.59,T,-341.31,M,000.406,N,000.751,K,D*01\r\n
$GPVTG,298.84,T,-341.06,M,000.411,N,000.762,K,D*03\r\n
$GPVTG,300.12,T,-339.78,M,000.420,N,000.779,K,D*02\r\n
$GPVTG,300.28,T,-339.62,M,000.424,N,000.786,K,D*04\r\n
$GPVTG,300.57,T,-339.33,M,000.416,N,000.771,K,D*01\r\n
$GPVTG,301.36,T,-338.54,M,000.415,N,000.768,K,D*0C\r\n
$GPVTG,303.15,T,-336.75,M,000.417,N,000.772,K,D*0B\r\n
$GPVTG,304.05,T,-335.85,M,000.413,N,000.765,K,D*03\r\n
$GPVTG,304.93,T,-334.97,M,000.408,N,000.755,K,D*07\r\n
$GPVTG,305.87,T,-334.03,M,000.396,N,000.733,K,D*0E\r\n
$GPVTG,305.36,T,-334.54,M,000.392,N,000.725,K,D*05\r\n
$GPVTG,306.94,T,-332.96,M,000.404,N,000.748,K,D*05\r\n
$GPVTG,305.94,T,-333.96,M,000.410,N,000.760,K,D*08\r\n
$GPVTG,304.66,T,-335.24,M,000.405,N,000.750,K,D*0C\r\n
$GPVTG,304.94,T,-334.96,M,000.398,N,000.736,K,D*0A\r\n
$GPVTG,304.26,T,-335.64,M,000.401,N,000.743,K,D*0A\r\n
$GPVTG,304.72,T,-335.18,M,000.398,N,000.736,K,D*05\r\n
$GPVTG,303.89,T,-336.01,M,000.394,N,000.729,K,D*0F\r\n
$GPVTG,302.31,T,-337.59,M,000.399,N,000.739,K,D*0D\r\n
$GPVTG,301.50,T,-338.40,M,000.391,N,000.725,K,D*0B\r\n
$GPVTG,301.30,T,-338.60,M,000.393,N,000.728,K,D*00\r\n
$GPVTG,299.32,T,-340.58,M,000.399,N,000.739,K,D*0C\r\n
$GPVTG,297.27,T,-342.63,M,000.403,N,000.747,K,D*01\r\n
$GPVTG,298.00,T,-341.90,M,000.405,N,000.750,K,D*04\r\n
$GPVTG,297.91,T,-341.99,M,000.404,N,000.747,K,D*0D\r\n
$GPVTG,298.57,T,-341.33,M,000.393,N,000.728,K,D*08\r\n
$GPVTG,297.87,T,-342.03,M,000.392,N,000.727,K,D*04\r\n
$GPVTG,298.85,T,-341.05,M,000.406,N,000.751,K,D*07\r\n
$GPVTG,299.69,T,-340.21,M,000.410,N,000.759,K,D*0C\r\n
$GPVTG,299.86,T,-340.04,M,000.415,N,000.768,K,D*0D\r\n
$GPVTG,301.57,T,-338.33,M,000.419,N,000.776,K,D*09\r\n
$GPVTG,301.37,T,-338.53,M,000.425,N,000.787,K,D*08\r\n
$GPVTG,301.47,T,-338.43,M,000.428,N,000.793,K,D*06\r\n
$GPVTG,300.22,T,-339.68,M,000.420,N,000.778,K,D*01\r\n
$GPVTG,298.74,T,-341.16,M,000.410,N,000.760,K,D*0E\r\n
$GPVTG,298.25,T,-341.65,M,000.403,N,000.746,K,D*08\r\n
$GPVTG,297.86,T,-342.04,M,000.395,N,000.732,K,D*01\r\n
$GPVTG,298.29,T,-341.61,M,000.398,N,000.737,K,D*03\r\n
$GPVTG,296.76,T,-343.14,M,000.404,N,000.748,K,D*0D\r\n
$GPVTG,296.52,T,-343.38,M,000.408,N,000.756,K,D*06\r\n
