$GPVTG,186.06,T,-453.84,M,002.208,N,004.089,K,D*01\r\n
$GPVTG,186.02,T,-453.88,M,002.211,N,004.095,K,D*0C\r\n
$GPVTG,186.37,T,-453.53,M,002.213,N,004.098,K,D*03\r\n
$GPVTG,186.53,T,-453.37,M,002.219,N,004.110,K,D*08\r\n
$GPVTG,186.38,T,-453.52,M,002.236,N,004.141,K,D*0F\r\n
$GPVTG,186.34,T,-453.56,M,002.225,N,004.120,K,D*02\r\n
$GPVTG,186.46,T,-453.44,M,002.222,N,004.115,K,D*05\r\n
$GPVTG,186.67,T,-453.23,M,002.232,N,004.133,K,D*02\r\n
$GPVTG,186.60,T,-453.30,M,002.244,N,004.157,K,D*04\r\n
$GPVTG,187.12,T,-452.78,M,002.241,N,004.151,K,D*0E\r\n
$GPVTG,187.76,T,-452.14,M,002.247,N,004.162,K,D*00\r\n
$GPVTG,187.86,T,-452.04,M,002.254,N,004.174,K,D*0B\r\n
$GPVTG,188.03,T,-451.87,M,002.264,N,004.194,K,D*0C\r\n
$GPVTG,188.51,T,-451.39,M,002.269,N,004.202,K,D*0F\r\n
$GPVTG,189.07,T,-450.83,M,002.275,N,004.213,K,D*00\r\n
$GPVTG,189.14,T,-450.76,M,002.286,N,004.234,K,D*01\r\n
$GPVTG,189.09,T,-450.81,M,002.304,N,004.267,K,D*08\r\n
$GPVTG,188.71,T,-451.19,M,002.299,N,004.258,K,D*0F\r\n
$GPVTG,188.23,T,-451.67,M,002.290,N,004.241,K,D*00\r\n
$GPVTG,188.04,T,-451.86,M,002.293,N,004.246,K,D*0E\r\n
$GPVTG,188.07,T,-451.83,M,002.306,N,004.270,K,D*00\r\n
$GPVTG,188.27,T,-451.63,M,002.315,N,004.287,K,D*06\r\n
$GPVTG,188.63,T,-451.27,M,002.320,N,004.296,K,D*00\r\n
$GPVTG,189.24,T,-450.66,M,002.319,N,004.295,K,D*0F\r\n
$GPVTG,189.83,T,-450.07,M,002.331,N,004.318,K,D*0B\r\n
$GPVTG,190.52,T,-449.38,M,002.343,N,004.338,K,D*0C\r\n
$GPVTG,191.02,T,-448.88,M,002.375,N,004.399,K,D*0C\r\n
$GPVTG,191.39,T,-448.51,M,002.401,N,004.447,K,D*00\r\n
$GPVTG,191.39,T,-448.51,M,002.387,N,004.421,K,D*09\r\n
$GPVTG,191.02,T,-448.88,M,002.367,N,004.384,K,D*03\r\n
$GPVTG,190.36,T,-449.54,M,002.344,N,004.342,K,D*0E\r\n
$GPVTG,189.81,T,-450.09,M,002.331,N,004.317,K,D*08\r\n
$GPVTG,189.12,T,-450.78,M,002.304,N,004.268,K,D*0B\r\n
$GPVTG,188.67,T,-451.23,M,002.274,N,004.211,K,D*0F\r\n
$GPVTG,188.20,T,-451.70,M,002.248,N,004.164,K,D*04\r\n
$GPVTG,187.60,T,-452.30,M,002.244,N,004.156,K,D*05\r\n
$GPVTG,187.41,T,-452.49,M,002.251,N,004.169,K,D*00\r\n
$GPVTG,187.19,T,-452.71,M,002.244,N,004.155,K,D*0D\r\n
$GPVTG,187.03,T,-452.87,M,002.240,N,004.149,K,D*06\r\n
$GPVTG,186.90,T,-453.00,M,002.227,N,004.124,K,D*09\r\n
$GPVTG,186.83,T,-453.07,M,002.247,N,004.161,K,D*0B\r\n
$GPVTG,187.12,T,-452.78,M,002.257,N,004.180,K,D*05\r\n
$GPVTG,187.30,T,-452.60,M,002.265,N,004.196,K,D*0A\r\n
$GPVTG,187.59,T,-452.31,M,002.269,N,004.203,K,D*02\r\n
$GPVTG,187.73,T,-452.17,M,002.267,N,004.199,K,D*00\r\n
$GPVTG,187.47,T,-452.43,M,002.259,N,004.183,K,D*00\r\n
$GPVTG,187.49,T,-452.41,M,002.251,N,004.168,K,D*01\r\n
$GPVTG,187.54,T,-452.36,M,002.264,N,004.193,K,D*0F\r\n
$GPVTG,187.77,T,-452.14,M,002.280,N,004.222,K,D*0D\r\n
$GPVTG,187.84,T,-452.06,M,002.280,N,004.222,K,D*02\r\n
$GPVTG,188.05,T,-451.85,M,002.289,N,004.240,K,D*01\r\n
$GPVTG,188.16,T,-451.74,M,002.288,N,004.238,K,D*03\r\n
$GPVTG,188.61,T,-451.29,M,002.306,N,004.272,K,D*02\r\n
$GPVTG,189.31,T,-450.59,M,002.329,N,004.314,K,D*0C\r\n
$GPVTG,189.76,T,-450.14,M,002.350,N,004.352,K,D*0A\r\n
$GPVTG,189.88,T,-450.02,M,002.359,N,004.368,K,D*0C\r\n
$GPVTG,189.90,T,-450.00,M,002.356,N,004.364,K,D*04\r\n
$GPVTG,190.52,T,-449.38,M,002.370,N,004.390,K,D*0E\r\n
$GPVTG,190.88,T,-449.02,M,002.387,N,004.420,K,D*04\r\n
$GPVTG,191.17,T,-448.73,M,002.408,N,004.460,K,D*00\r\n
$GPVTG,191.73,T,-448.17,M,002.418,N,004.478,K,D*08\r\n
$GPVTG,191.70,T,-448.20,M,002.412,N,004.468,K,D*04\r\n
$GPVTG,191.52,T,-448.38,M,002.412,N,004.468,K,D*0D\r\n
$GPVTG,191.15,T,-448.75,M,002.413,N,004.468,K,D*06\r\n
$GPVTG,191.02,T,-448.88,M,002.417,N,004.477,K,D*08\r\n
$GPVTG,190.75,T,-449.15,M,002.401,N,004.446,K,D*09\r\n
$GPVTG,190.51,T,-449.39,M,002.384,N,004.415,K,D*0D\r\n
$GPVTG,190.23,T,-449.67,M,002.380,N,004.408,K,D*0B\r\n
$GPVTG,190.10,T,-449.80,M,002.384,N,004.415,K,D*0A\r\n
$GPVTG,190.18,T,-449.72,M,002.384,N,004.415,K,D*0F\r\n
$GPVTG,190.13,T,-449.77,M,002.399,N,004.443,K,D*0E\r\n
$GPVTG,190.48,T,-449.42,M,002.398,N,004.440,K,D*04\r\n
$GPVTG,190.36,T,-449.54,M,002.395,N,004.435,K,D*05\r\n
$GPVTG,190.26,T,-449.64,M,002.398,N,004.442,K,D*0A\r\n
$GPVTG,190.34,T,-449.56,M,002.400,N,004.444,K,D*08\r\n
$GPVTG,190.18,T,-449.72,M,002.394,N,004.435,K,D*0C\r\n
$GPVTG,190.11,T,-449.79,M,002.398,N,004.441,K,D*01\r\n
$GPVTG,189.65,T,-450.25,M,002.394,N,004.434,K,D*05\r\n
$GPVTG,189.70,T,-450.20,M,002.385,N,004.418,K,D*0A\r\n
$GPVTG,189.99,T,-449.91,M,002.389,N,004.424,K,D*0C\r\n
$GPVTG,190.22,T,-449.68,M,002.377,N,004.403,K,D*06\r\n
$GPVTG,190.44,T,-449.46,M,002.378,N,004.404,K,D*02\r\n
$GPVTG,190.62,T,-449.28,M,002.375,N,004.398,K,D*01\r\n
$GPVTG,191.07,T,-448.83,M,002.379,N,004.406,K,D*0F\r\n
$GPVTG,191.14,T,-448.76,M,002.391,N,004.428,K,D*0D\r\n
$GPVTG,191.64,T,-448.26,M,002.396,N,004.438,K,D*09\r\n
$GPVTG,191.63,T,-448.27,M,002.400,N,004.445,K,D*0D\r\n
$GPVTG,191.90,T,-448.00,M,002.409,N,004.461,K,D*0B\r\n
$GPVTG,192.61,T,-447.29,M,002.417,N,004.476,K,D*0B\r\n
$GPVTG,192.82,T,-447.08,M,002.421,N,004.483,K,D*0A\r\n
$GPVTG,192.94,T,-446.96,M,002.434,N,004.509,K,D*0C\r\n
$GPVTG,192.97,T,-446.93,M,002.438,N,004.515,K,D*0B\r\n
$GPVTG,193.06,T,-446.84,M,002.434,N,004.508,K,D*04\r\n
$GPVTG,193.16,T,-446.74,M,002.434,N,004.508,K,D*0A\r\n
$GPVTG,193.31,T,-446.59,M,002.453,N,004.543,K,D*0E\r\n
$GPVTG,193.50,T,-446.40,M,002.454,N,004.545,K,D*00\r\n
$GPVTG,193.50,T,-446.40,M,002.458,N,004.551,K,D*09\r\n
$GPVTG,193.53,T,-446.37,M,002.451,N,004.539,K,D*0D\r\n
$GPVTG,193.63,T,-446.27,M,002.457,N,004.550,K,D*06\r\n
$GPVTG,193.72,T,-446.18,M,002.464,N,004.564,K,D*0D\r\n
$GPVTG,193.64,T,-446.26,M,002.470,N,004.574,K,D*03\r\n
$GPVTG,193.68,T,-446.22,M,002.475,N,004.584,K,D*01\r\n
$GPVTG,194.04,T,-445.86,M,002.490,N,004.611,K,D*05\r\n
$GPVTG,193.97,T,-445.94,M,002.491,N,004.613,K,D*08\r\n
$GPVTG,193.99,T,-445.91,M,002.492,N,004.616,K,D*05\r\n
$GPVTG,194.04,T,-445.86,M,002.496,N,004.622,K,D*03\r\n
$GPVTG,194.08,T,-445.82,M,002.502,N,004.634,K,D*00\r\n
$GPVTG,193.98,T,-445.92,M,002.511,N,004.651,K,D*0E\r\n
$GPVTG,193.90,T,-446.00,M,002.518,N,004.664,K,D*01\r\n
$GPVTG,194.06,T,-445.84,M,002.515,N,004.658,K,D*04\r\n
$GPVTG,194.19,T,-445.71,M,002.506,N,004.640,K,D*0B\r\n
$GPVTG,193.84,T,-446.06,M,002.503,N,004.635,K,D*0C\r\n
$GPVTG,193.40,T,-446.50,M,002.493,N,004.617,K,D*0F\r\n
$GPVTG,193.06,T,-446.84,M,002.497,N,004.625,K,D*01\r\n
$GPVTG,192.93,T,-446.97,M,002.495,N,004.620,K,D*09\r\n
$GPVTG,192.90,T,-447.00,M,002.478,N,004.590,K,D*0E\r\n
$GPVTG,193.11,T,-446.79,M,002.484,N,004.600,K,D*00\r\n
$GPVTG,192.95,T,-446.95,M,002.476,N,004.586,K,D*0F\r\n
$GPVTG,193.13,T,-446.77,M,002.474,N,004.582,K,D*0A\r\n
$GPVTG,193.35,T,-446.55,M,002.485,N,004.603,K,D*0A\r\n
$GPVTG,193.61,T,-446.29,M,002.491,N,004.613,K,D*04\r\n
$GPVTG,193.99,T,-445.91,M,002.495,N,004.620,K,D*07\r\n
$GPVTG,194.12,T,-445.78,M,002.499,N,004.628,K,D*00\r\n
$GPVTG,193.78,T,-446.12,M,002.500,N,004.630,K,D*0C\r\n
$GPVTG,193.35,T,-446.55,M,002.489,N,004.610,K,D*04\r\n
$GPVTG,193.60,T,-446.30,M,002.485,N,004.602,K,D*08\r\n
$GPVTG,193.90,T,-446.00,M,002.487,N,004.607,K,D*03\r\n
$GPVTG,194.04,T,-445.86,M,002.509,N,004.646,K,D*06\r\n
$GPVTG,194.49,T,-445.41,M,002.519,N,004.665,K,D*04\r\n
$GPVTG,195.17,T,-444.73,M,002.526,N,004.678,K,D*0E\r\n
$GPVTG,195.35,T,-444.55,M,002.531,N,004.687,K,D*0C\r\n
$GPVTG,195.18,T,-444.72,M,002.531,N,004.687,K,D*06\r\n
$GPVTG,195.32,T,-444.58,M,002.539,N,004.702,K,D*02\r\n
